Family,Ju_E1_D_1,Ju_E1_D_2,Ju_E1_D_3,Ap_E1_D_3,Au_E1_D_1,Au_E1_D_3,Ap_E1_D_2,Ap_E1_D_1,Au_E1_D_2,Ap_E2_D_2,Au_E2_D_3,Au_E2_D_1,Ap_E2_D_1,Ju_E2_D_2,Ju_E2_D_1,Ap_E2_D_3,Au_E2_D_2,Ju_E2_D_3,Au_E3_D_3,Au_E3_D_1,Ap_E3_D_1,Ap_E3_D_2,Ju_E3_D_2,Au_E3_D_2,Ju_E3_D_1,Ap_E3_D_3,Ju_E3_D_3,Ju_E4_D_3,Au_E4_D_2,Au_E4_D_1,Ju_E4_D_1,Ap_E4_D_1,Au_E4_D_3,Ap_E4_D_2,Ju_E4_D_2,Ap_E4_D_3,Ju_E1_W_3,Au_E1_W_3,Ap_E1_W_3,Au_E1_W_2,Ap_E1_W_1,Ap_E1_W_2,Ju_E1_W_1,Ju_E1_W_2,Au_E1_W_1,Ap_E2_W_1,Au_E2_W_3,Au_E2_W_2,Au_E2_W_1,Ap_E2_W_3,Ju_E2_W_2,Ap_E2_W_2,Ju_E2_W_3,Ju_E2_W_1,Ju_E3_W_2,Ap_E3_W_2,Ap_E3_W_3,Au_E3_W_2,Ap_E3_W_1,Au_E3_W_1,Ju_E3_W_3,Ju_E3_W_1,Au_E3_W_3,Ap_E4_W_3,Ju_E4_W_1,Au_E4_W_1,Au_E4_W_2,Ju_E4_W_3,Au_E4_W_3,Ap_E4_W_1,Ju_E4_W_2,Ap_E4_W_2
GH106,32.40558109,26.26394761,38.98861574,29.17300517,35.01817796,26.76222156,31.66486412,31.81363416,38.74290484,43.01520722,50.8262069,45.02106375,46.95973218,49.67185118,54.94551755,45.9927657,52.36414842,61.07403699,43.89288387,47.05197018,70.50242748,55.68669883,46.51852566,49.17102558,39.79133258,44.00605585,41.97011282,34.01528085,33.59352445,40.68638524,44.32560202,43.98223726,39.75328859,40.78982268,38.25215488,30.07438158,145.1827392,88.840946,101.8075281,169.1577249,57.37347955,89.93583747,83.6717538,91.26583408,125.8106253,36.19093338,43.5054608,44.04326489,39.13181284,36.62407133,42.67997578,40.22093393,39.78352504,32.04829419,33.29633846,41.36210615,45.90242685,63.58330476,44.99146267,46.55648417,44.292443,37.36472989,44.26085677,45.57013398,96.40554913,61.87344719,23.53187893,86.1266041,49.96225683,33.2528278,82.40377544,32.79227803
GT66,91.68196605,73.01899485,50.10283537,75.89869632,68.532966,68.6298833,63.45109268,65.12510805,74.8324709,52.99660896,57.39144085,43.05054691,57.68135847,45.18559989,65.19086815,60.9548641,39.34011644,56.02275246,49.30102395,47.90747187,31.76799738,32.03789152,24.52298462,36.66538985,36.20146327,39.88232324,27.34528964,49.01179426,63.18759908,49.10732381,44.67843874,40.33459537,55.06455741,47.05986394,46.99549018,46.36418987,51.2823816,40.9765777,61.70549504,49.09009769,61.4750455,64.34877119,47.76868002,33.94719002,49.37151402,55.83145031,40.08675627,43.59318506,47.7803598,59.39428142,45.81514188,55.89004807,51.10984868,55.92630505,51.1263033,46.76074393,36.92794799,36.22865826,39.54204445,42.04453023,36.07821523,53.63184985,35.3615326,24.41346663,44.82446347,37.94092234,32.09715301,58.87850831,57.62381847,48.15160149,61.70036641,50.22763875
CE15,30.03948802,27.38216948,28.59862145,46.40295853,53.49071519,42.19329973,34.3109013,24.38300444,37.09633099,36.50966296,36.81498917,41.04827547,44.77659273,40.80557401,30.88636053,35.58638583,44.67212602,34.24515431,39.45886487,43.33215722,39.50370011,46.3665371,34.66395425,48.35822634,44.74796044,43.11633491,27.53108192,51.51716798,45.29223322,51.67202488,52.16629815,53.12894831,47.18845339,60.47568424,49.19890914,51.76276484,82.29933094,57.23070852,54.65498488,55.6305681,43.61536748,52.68950774,55.01724318,69.51017712,51.16090476,50.79538708,44.87084042,50.58910576,46.49233183,44.68816261,48.8174948,42.99244011,51.12257137,50.71522448,59.55147916,49.65289836,51.75102253,38.24890913,47.45925665,55.84360793,46.70462582,60.07641363,48.22972097,30.56092819,49.5043309,39.94801764,47.76756763,46.48932818,30.56783878,45.09055296,50.39259071,47.18587659
GH92,23.28819917,33.55482457,38.96832086,16.26733454,12.46151789,27.24474649,23.24453294,48.43096598,30.03276477,72.23827029,71.55530934,69.87356754,75.58147753,75.74931294,76.86230818,58.62900299,69.52847654,71.49098078,75.02750662,49.73511008,88.26138381,60.62449174,65.7384799,59.46907691,64.62193598,63.69167429,69.3486853,41.42660975,41.09686823,43.77726644,54.49499673,46.98232566,37.92121676,42.58433463,48.99449182,35.08671392,93.31399774,59.88061268,57.05182362,123.3968014,32.27683229,51.24020192,64.451371,67.35007502,104.9239747,19.25033728,41.26373551,33.36302452,27.04442422,21.6156424,35.36799383,23.17246635,27.86409642,27.36976191,16.00585849,20.47171002,29.60632142,79.71536951,34.40545972,26.57060126,26.0355397,12.14491346,60.30208825,33.53155153,40.01807295,50.07307364,33.99822208,27.56537452,32.72380476,24.94618774,31.0720633,33.76182624
CBM40,22.44339016,28.53813883,23.91220956,26.59196794,27.79734475,29.41479678,27.69217688,27.75313971,22.59521743,39.49472189,51.543441,24.59242335,39.62359817,33.45970178,40.49004379,32.32598211,27.90363645,33.90288773,50.4507191,49.75300276,52.03153893,60.73057776,43.25752533,51.56357984,62.92326703,65.47393926,57.3775341,50.06292497,47.58487375,48.03899322,44.20180762,35.84722094,45.74091336,44.13038551,45.18957774,37.23462915,72.34668036,63.96815286,63.58015059,44.02551229,53.26079071,58.52021079,94.29731643,55.16341722,57.46203779,68.58900122,50.09700569,43.01044501,56.83153895,63.05629028,40.13407611,52.06017406,57.6348746,51.07011898,41.50122636,37.26126308,34.67477389,33.68955152,26.81221573,39.28525605,32.3594483,37.12599281,34.88123416,25.61954822,28.11552482,31.37881676,40.75161826,33.66712581,32.36146639,37.99803294,26.44381108,42.91926061
GH25,29.86719833,37.59551483,34.01751062,24.23197177,24.97847242,29.10523764,27.85762144,36.23285617,29.17664952,44.49279491,53.00241051,58.36974469,46.03912536,54.20439904,46.76309285,47.5988392,43.84239502,46.00088945,54.80440844,45.51909535,50.53656356,50.37938025,56.86428758,47.27202143,52.90249903,45.87943502,70.43090219,43.90739901,46.78365978,40.64091133,39.11669053,40.78937999,47.94899366,53.00121859,37.77539717,39.58196391,34.51275216,32.00345665,31.22522168,51.22553865,23.1425526,31.58433745,26.98544673,40.85691322,56.27976771,40.39895594,44.89485659,41.47022438,41.68782469,42.62870663,53.96270743,39.44065379,37.20975704,42.29828574,32.67444418,32.40352602,39.65544682,44.51229012,37.71540886,42.05032489,34.89415408,32.20573475,42.56846427,39.82123522,43.73583892,43.24300479,29.69998017,40.10765437,49.04661933,39.75416608,40.30602634,40.79011833
GH76,33.51715384,33.18777403,35.77995102,27.29600107,32.24071778,33.72968257,33.34767966,32.98282046,28.9708548,40.68641192,43.24664679,43.52502663,45.36445361,32.84497022,40.96845991,44.90069356,38.81380446,41.96407732,51.81362185,48.53581767,46.16950717,47.19304974,48.49934339,52.71230656,50.56904692,42.8199593,54.60717336,49.87281398,48.7087875,48.53515811,47.24791555,52.92683773,53.81587751,48.26700887,54.02244683,47.6993852,41.04718702,34.09025902,35.9740452,53.59245352,30.61261393,35.64398088,42.34283322,36.02232493,44.70826041,43.20475583,40.58472276,32.98826134,42.48903796,38.28145126,37.43496635,44.20777138,39.62478646,32.98803284,37.87599201,36.99753084,37.87785965,33.56823927,30.30023261,45.3845945,30.84746198,31.98693533,37.14799241,30.10383584,48.56591175,42.73080537,41.20034549,49.07569114,37.70747033,53.63806097,42.46783111,62.77042582
PL9_2,28.82976796,31.60302772,24.79279419,26.33744309,25.86088651,21.06647435,29.08804766,30.90798866,31.38273025,41.19685971,46.52852297,46.36477313,50.20168623,38.89253579,47.94520054,44.70807631,42.41988392,48.46678569,42.36364277,40.31131121,37.71359183,42.31250558,35.16516873,42.30087803,39.11203814,38.74875311,34.00658098,42.59122669,47.53375623,36.84746418,33.90830076,35.90743563,39.75600935,37.77045737,45.2871909,44.27014677,56.49279923,45.60972739,59.36191136,46.98130397,42.88006853,50.63916047,54.54455365,41.74129105,48.10676834,36.49814681,28.09437526,28.63951958,31.59610395,32.25793829,29.76682747,37.92976427,35.56696085,28.60500667,49.45674856,46.01200123,42.91403122,39.69857633,37.26895849,37.10199675,43.40806193,51.59838711,36.73301544,32.22449192,33.01846721,44.9770991,42.86526597,37.76251042,39.36917537,53.67685806,30.35521369,57.14998972
GH140,26.37623172,20.63379738,25.15729843,36.50418441,33.0833766,25.5694603,23.39531392,24.27002628,29.51477308,22.34495549,29.33605806,33.94189927,33.58771007,33.91614784,34.71405415,26.33004024,39.74863154,29.22653959,23.49313085,23.66342535,26.37370565,31.8456137,24.61417096,26.28930461,20.83868467,27.29356894,27.03028961,30.83758836,29.58372826,27.00342766,29.88589744,32.69263526,30.05386935,30.37726692,30.00466698,35.64453174,107.3379784,74.0307188,95.64352762,101.3298293,66.93885102,79.68354075,72.58599683,111.1279404,90.62535096,43.58417864,50.72112799,57.38606012,51.88315422,46.38980001,50.89559029,55.12525178,56.25865387,48.89871239,28.59034798,41.673099,31.31072613,29.67369676,35.41364825,39.54811958,33.362434,33.74763408,29.23913602,27.22763237,55.75354547,38.2178749,27.02627972,53.1263018,34.39111282,33.21893834,48.41260402,37.69158917
GT8,31.02323801,32.45604722,28.87284691,43.5284469,40.04528544,39.65926731,33.52385306,34.80998479,32.47009749,30.62359452,30.33750817,31.48799792,35.72084891,28.34658744,34.17415239,26.1054902,39.68445104,30.3628334,17.79729159,21.84399122,25.03556387,24.88080476,23.59525176,23.81853858,22.28206813,16.71888781,22.11666082,22.50054057,20.11509617,18.99061427,22.95198407,19.11931723,24.42637293,21.81902399,24.16579912,37.3323623,51.43024,53.43772138,56.83008366,47.11849291,68.81226729,69.03793703,75.31051452,99.33853701,65.46011721,58.99140542,66.22130527,69.74035205,70.35881222,71.94195308,68.07997024,63.83468723,67.94565055,60.2798165,40.73370425,50.72775666,56.96820923,37.38553034,70.63842197,34.50185507,60.71261599,51.710874,42.78416465,46.20907473,18.58098724,17.5613194,43.94614619,26.69742294,36.90530921,30.87413837,23.49026374,23.70738627
GH102,21.64151511,29.72200174,25.38326191,22.05653193,23.13343397,28.86605637,25.48155161,27.06382053,18.81918361,31.56365036,30.09665452,27.37834855,25.59273587,39.55220595,35.59703886,27.56179493,30.00189231,39.06346716,41.90632819,25.30371436,35.77767839,32.57192949,35.38382148,27.04032964,29.16328935,26.03111736,24.52463983,30.04608596,35.91100137,26.5637321,32.54460741,29.55911633,29.02769506,34.30709592,26.34877888,39.00444306,50.35655219,61.57092551,69.02841067,43.48774257,58.94972657,61.30156789,47.52527325,41.80630069,49.79987039,44.48005869,44.17543861,39.61214429,46.65981712,45.75367779,43.13290529,41.8870546,42.09029337,37.13217035,60.11210024,66.80029465,56.20246583,58.43888723,53.93744074,43.88771386,58.04950565,62.50348446,55.68264178,58.07008873,33.58489745,39.57527335,49.17172227,45.22814166,38.47777597,40.0089183,44.35912297,38.02233469
CBM67,21.5956528,28.90078794,28.24096194,23.39345036,26.84418686,22.38011516,15.64046515,29.08997493,26.49875734,29.6798945,32.82164533,39.9761095,37.19765875,28.08614297,30.87876856,25.82571873,42.56008212,31.82244213,32.72675373,44.80006651,44.62145213,37.94612065,56.82965644,45.16479396,46.4766662,42.30145662,47.34397717,40.2955365,35.32628834,38.81531641,41.38230123,45.90829881,42.20680429,39.31820358,36.55360502,34.14686406,76.43648048,54.12685717,48.55986581,70.40155909,40.74890591,48.71335593,54.91800826,53.21517056,54.76592016,29.41734873,34.45710664,35.47950268,33.83177487,30.41983903,35.02451276,34.37237893,35.64463725,33.79920738,23.60472763,37.51502421,33.88984998,38.69664728,37.13136951,36.33039409,31.50372326,32.63987015,42.98429072,39.43306791,69.30316137,37.08920496,26.35186423,52.96670813,58.43462479,38.79032358,57.22167243,35.23881806
GH28,14.57098063,26.39572723,20.27775382,21.06646618,19.58745313,23.89712302,18.25364248,31.86663818,25.24750924,33.18165346,34.29419596,31.79263838,33.33478984,27.43201944,34.84091327,30.34837833,49.89164331,33.00414492,32.23679533,32.38844839,61.041805,28.94306339,31.23329407,27.91213412,25.25350854,31.31214084,25.54182021,28.51519237,26.62191971,27.23323115,28.3266196,21.57812162,27.72808643,26.11902882,35.66109834,35.11365465,86.867051,67.40101342,66.06042447,212.1347592,49.54666292,57.42202895,70.05046324,73.51370055,153.321845,24.27924093,31.56463618,28.91945016,27.08939723,22.47532233,34.35562725,21.33611245,25.39824571,31.07559743,42.43006487,45.93148598,49.25848596,49.73791331,37.6219582,40.49304397,48.76092048,43.93797504,37.41671942,43.70023009,63.70717656,33.15657021,32.36301035,55.03424124,56.65682868,40.01584491,67.17235295,49.67799557
GH13_18,34.82454083,33.66657766,35.72348688,28.17970321,27.92489467,31.59853173,26.52315679,34.53033373,38.31742805,22.2007883,24.70156247,17.92920359,21.4478445,25.52754712,22.25648384,20.24606535,17.40534736,20.24673267,22.91375306,26.14034829,27.05203477,30.7239575,34.81043377,30.7961667,36.15750531,31.41933429,30.28475612,20.98401838,23.15833004,17.68358884,20.1308434,19.0041293,18.53002821,16.09165711,20.2670251,32.07395507,107.7252951,103.7448049,99.47474316,84.45237202,90.92385223,100.9046568,89.82861719,87.42014792,82.8103821,29.35088665,38.21878461,36.6980281,28.17581803,32.25108506,49.5634913,30.80785028,46.5460277,46.57004761,18.28294111,31.6915186,28.90650934,27.41045013,26.95544777,33.81318529,35.58299522,28.07727798,27.93977814,36.92825032,44.45902915,31.36437194,32.30833461,41.83370457,50.34596109,46.84815353,44.0107842,43.74053246
GT27,47.69977035,39.02339874,39.10424667,57.4972741,64.24309913,38.81840838,52.35762516,39.33864326,52.40151401,30.07492436,29.46692702,33.61632393,24.98717196,29.76797607,24.87418568,35.15785887,22.61392729,29.2644292,37.75280355,32.65597672,27.94107949,31.94320643,30.20139314,33.23670523,31.1730366,27.2701411,33.78675805,31.10403682,35.60059715,38.47536655,37.91255712,28.96997594,28.77218973,33.09375859,33.64684519,27.16574751,48.91765085,52.10472659,51.11085242,53.60880548,47.50896599,41.46976725,38.86898369,56.39124481,54.2057594,40.69834959,40.56895453,43.4283434,40.81880192,38.82265551,45.97976899,40.045898,46.93574151,41.1812069,43.86454639,35.58093889,36.17788011,36.73042559,27.71203113,34.04694254,35.27364225,33.40572787,38.53337069,44.29913587,27.34778551,42.35189575,33.78929906,25.7500772,27.27950733,32.95755283,30.67234504,37.5779577
GH13_20,55.71839329,43.76626406,65.93157147,60.6126873,52.72733044,49.93773547,53.72879074,43.62054514,55.3481718,29.74936746,38.08691033,30.07135404,26.29193996,32.70718761,30.64972045,36.62903332,25.989053,34.56816887,28.87764647,26.06211089,32.87691038,30.83295781,31.61284557,24.02713751,29.46734588,27.30639392,31.62633219,26.65601481,31.33628481,34.87800495,30.10589283,34.88749592,30.4996907,30.04014037,28.5240707,31.77190604,85.78907525,61.40069227,70.71360982,92.91842344,52.82840909,63.25935522,59.92412688,76.06558617,70.43741362,36.02420881,37.03747868,42.7873911,38.1298472,37.19454651,49.99463061,33.80427263,44.75133684,56.7285769,12.02319648,23.58967206,25.8358029,14.21380686,26.77088134,19.60144007,25.97521289,27.795846,17.01673732,37.51905394,77.76195432,39.58489858,23.89578685,66.13489594,64.40927328,35.83971275,65.47360705,31.86558769
GH105,17.86667522,23.62843482,21.37612086,30.41923434,33.36693711,25.1760167,18.09527324,26.44244461,28.15248271,38.96349282,35.21570046,29.66347057,33.26414088,37.5241881,32.70785327,29.27959666,39.21355944,27.79548673,24.7531944,23.81219767,48.60939223,33.62767048,27.99473361,35.03749448,31.23571378,20.46213303,23.45500795,26.8276824,21.22589006,25.35291326,29.15326212,27.55564843,29.84365735,26.07323969,27.54838264,27.54627705,99.15945816,74.19440395,72.97572846,151.9842949,46.70422914,58.43440993,80.85650282,51.22108244,105.7489998,26.15561843,27.24470211,31.75742511,26.94442412,22.77457801,36.50776718,21.95635977,34.90944649,32.01662084,28.10313476,28.57546546,33.89930547,37.47414803,33.56594913,34.82379096,34.15608421,31.06161349,38.11377516,38.6150748,78.83937567,31.01660506,25.30292152,49.2794876,36.55865869,31.03393925,52.0291668,34.31652752
GH6,43.73562002,58.59522364,57.1967899,31.53574905,26.3733216,45.19358499,28.21296913,40.107566,41.47413104,47.79094221,59.82142128,47.31553608,45.7673516,41.06146916,45.21828296,45.17334063,53.56489649,52.7876008,58.34789441,60.10106235,47.6694241,63.30587029,57.34501953,59.3087972,57.40378844,51.39435878,69.41261262,45.69769314,41.39349464,43.10689355,44.65637136,48.96155171,41.14891033,51.44022781,40.20706568,27.35927154,32.48465856,40.59639593,21.39335641,20.445946,23.52970274,15.39791397,45.85532548,8.934593982,18.42303577,13.99628504,14.06795826,13.86843062,12.6387934,17.94462101,14.67139704,15.90350334,13.09165771,16.26516662,38.05771248,34.02265566,24.75120044,33.8871288,27.01378535,49.61348142,31.39073528,18.4383377,45.91031387,24.72638504,18.0416395,20.54761252,47.10942724,20.57917899,28.99206976,24.11343698,18.70689555,32.79220165
CBM57,37.97511215,41.79205222,29.20729569,56.13299556,63.00786579,44.3048606,41.40866508,31.66258832,41.24563125,24.86978441,15.47468446,17.16905371,14.83843611,17.74866665,20.35935648,20.19524438,16.60550551,17.87564116,9.727881685,12.53206019,7.790448859,12.36407507,8.06336494,12.58874057,13.69082551,9.685052188,9.276919217,11.31026705,17.06556492,12.36100715,12.47585098,10.77473615,10.43730936,13.6236868,13.68583025,13.58919731,84.15675478,67.87189277,66.83088257,61.70312879,85.60143029,76.63102911,120.9720927,95.11412441,103.7716251,65.62111134,83.46642283,88.36530153,73.95186543,59.69083108,79.389542,56.87271995,70.27318497,72.62662344,12.8423901,19.57829262,31.33857753,21.30806654,23.88227905,16.56702892,22.35143546,13.29096046,28.58643927,36.7542163,33.19592918,24.38067872,21.38736399,32.26420824,27.15257743,26.06231954,18.84874403,29.27067699
GH146,27.85471493,26.92798491,25.9246406,31.87741135,30.83943122,32.18942269,24.5166878,27.1201802,32.60636893,26.6189187,36.83836821,25.08715746,24.59320105,34.09164913,36.1419385,25.85634839,21.67192928,29.23742157,27.20453722,23.2733194,43.63764131,25.12877977,32.83432135,23.8211018,34.42331861,20.74567951,22.35532298,28.63143335,29.29109303,35.96814094,34.25936827,36.0582114,31.22909684,32.26470538,28.66819531,32.49224633,92.07201353,69.02822958,63.43239286,76.97299451,44.96844147,56.27898239,74.1143832,46.07422706,60.79322495,27.93446315,37.33441051,34.52505199,35.03159622,29.59733558,31.38443278,30.52690825,34.64914921,32.88834495,33.61219682,45.1945296,44.98158246,44.43143154,55.88240799,33.72803998,42.17723194,40.26344901,36.6931758,25.08607866,64.86019301,28.79810007,30.58881882,68.48301684,51.04426551,31.67550631,58.37416227,35.76993216
PL31,30.26129313,27.3853757,27.99823316,26.05363238,28.51457324,21.13266821,35.09895585,28.76526968,30.75101985,38.38056879,51.96170584,30.54224449,45.3340666,41.26395943,38.98302947,39.00308984,28.93512086,45.49942407,33.2115068,36.32014051,45.49420541,41.1295638,41.14703014,49.15419077,41.37182451,47.5504735,44.08786415,26.65737782,24.96827278,27.81728668,29.07635821,34.05209842,28.93275864,28.00173176,29.52236108,32.79498482,19.60316585,31.70260128,21.89466091,26.06917272,38.74076097,29.2697056,29.0470937,25.88633801,32.06189077,24.09145717,23.13062355,24.69681515,22.41975753,26.51858148,19.14782539,26.39864575,23.12668259,20.0967882,21.63203424,24.81519116,27.09398993,24.26404144,34.73375024,35.88916127,27.73071392,24.24365297,31.87646892,71.46410908,16.42515691,70.39532596,77.7360124,23.31045532,25.22193982,68.3342547,21.34950442,67.66064869
GH121,39.53719503,37.46366939,38.54506998,33.34406992,33.00156046,44.10080465,37.57324676,34.21385877,44.13870837,33.21417269,41.27932534,33.01724786,38.39096337,37.84414712,38.71274718,60.94437961,35.90834769,34.50255488,29.4189343,29.16917947,22.06548326,24.45948941,27.76042257,22.6583959,26.03001349,29.91693258,24.97495119,32.66446609,35.58286723,31.14510533,27.58783793,26.95556366,33.69883835,29.46731592,30.46838526,43.56381491,45.48307754,38.93012,34.73746057,47.83858172,25.77183582,29.14066091,36.69081813,23.31484772,35.27840118,33.33802916,32.32840603,32.50428887,27.37111159,30.04334132,28.5959711,33.49246333,27.20941506,29.62783937,42.83809703,24.7186444,30.96125454,26.76960061,17.07038916,28.75614112,23.88861108,35.42405865,19.78802816,13.78533562,33.1678917,26.37646766,23.34541476,27.92676928,42.62094424,32.17403617,31.30361798,39.64396014
GH55,15.8253575,24.42283846,34.90309669,17.25114565,12.63245764,17.87724035,19.10346352,29.62521625,19.15885608,28.83469557,39.63250711,33.70093287,28.02063417,52.42707399,29.90950241,36.6444852,31.59692393,28.82301712,39.88263479,42.64350279,61.12339469,50.86988712,66.00019758,55.90420159,57.16022575,54.04190188,60.82105777,41.48790555,29.19473952,37.20938832,39.47495927,52.50263045,37.64570201,37.43378334,43.77453379,35.51763708,25.50650306,18.39726404,22.98053085,28.17519008,18.2136339,24.58821345,23.4283495,30.23283584,22.42705873,17.60458458,21.06671227,21.67676355,20.36999498,15.19842615,18.73673983,18.95750315,24.19383353,19.3597967,14.55627008,21.22227956,24.03043637,36.94809365,34.84669768,36.43769483,23.87916114,20.63742335,56.98913427,44.19591575,39.50426471,31.50755549,25.52967323,41.99696434,37.59622084,26.34920628,35.72000481,31.25044691
